SKU,Name,Price,ID,Description,Category,Pic URL,
452,labai ?viesus naturalus blondinas su auksiniu atspalviu 120262 11.03,10.15,120262 11.03,Dar daugiai blizgesio dar geresnis rezuktatas su naujais Escalation Now da?ais. Savo sudetyje turi juros kologena tai naujas aktyvus gydantis komponentas skirtas vidiniam plauku strukturos atstatymui. ?is komponentas atstato i? vidaus jautrius pa?eistus plaukus skatina geresni da?u isisavinima gydo plaukus padeda nuda?yti plaukus tolygiai be nepageidaujamu atspalviu. Kvieciu proteinai saugo plauku svogunelius ir atkuria plaukus i? i?ores. Eteriniai aliejai suteikia plakams nepakartojama blizgesi ir ?velnuma. ?ilus plaukus nuda?o 100%. 25 atspalviai. Mai?ymo santykis  100ml: 1: 15; ?viesus Ekstra Light atspalviai 75ml mai?omi : 1: 25 santykiu.,     Escalation Now da?u atspalviai (61),http://www.prestizolinija.lt/static/uploads/cache/80x80//11_1_2.03_1_2.jpg,
453,labai ?viesus naturalus blondinas perlamutrinio atspalvio 120262 11.08,10.15,120262 11.08,,     Escalation Now da?u atspalviai (61),http://www.prestizolinija.lt/static/uploads/cache/80x80//11_2_3.08_2_3.jpg,
454, ?viesinimo stiprintojas 120262 12SHL,10.15,120262 12SHL,Dar daugiai blizgesio dar geresnis rezuktatas su naujais Escalation Now da?ais. Savo sudetyje turi juros kologena tai naujas aktyvus gydantis komponentas skirtas vidiniam plauku strukturos atstatymui. ?is komponentas atstato i? vidaus jautrius pa?eistus plaukus skatina geresni da?u isisavinima gydo plaukus padeda nuda?yti plaukus tolygiai be nepageidaujamu atspalviu. Kvieciu proteinai saugo plauku svogunelius ir atkuria plaukus i? i?ores. Eteriniai aliejai suteikia plakams nepakartojama blizgesi ir ?velnuma. ?ilus plaukus nuda?o 100%. 25 atspalviai. Mai?ymo santykis  100ml: 1: 15; ?viesus Ekstra Light atspalviai 75ml mai?omi : 1: 25 santykiu.,     Escalation Now da?u atspalviai (61),http://www.prestizolinija.lt/static/uploads/cache/80x80//12-shl_2.jpg,
567,blondinas auksinio atspalvio 120262 7.34,10.15,120262 7.34,Dar daugiai blizgesio dar geresnis rezuktatas su naujais Escalation Now da?ais. Savo sudetyje turi juros kologena tai naujas aktyvus gydantis komponentas skirtas vidiniam plauku strukturos atstatymui. ?is komponentas atstato i? vidaus jautrius pa?eistus plaukus skatina geresni da?u isisavinima gydo plaukus padeda nuda?yti plaukus tolygiai be nepageidaujamu atspalviu. Kvieciu proteinai saugo plauku svogunelius ir atkuria plaukus i? i?ores. Eteriniai aliejai suteikia plakams nepakartojama blizgesi ir ?velnuma. ?ilus plaukus nuda?o 100%. 25 atspalviai. Mai?ymo santykis  100ml: 1: 15; ?viesus Ekstra Light atspalviai 75ml mai?omi : 1: 25 santykiu.,     Escalation Now da?u atspalviai (61),http://www.prestizolinija.lt/static/uploads/cache/80x80//7.34-hp.jpg,
568, blondinas aukso spalvos 120262 7.37,10.15,120262 7.37,Dar daugiai blizgesio dar geresnis rezuktatas su naujais Escalation Now da?ais. Savo sudetyje turi juros kologena tai naujas aktyvus gydantis komponentas skirtas vidiniam plauku strukturos atstatymui. ?is komponentas atstato i? vidaus jautrius pa?eistus plaukus skatina geresni da?u isisavinima gydo plaukus padeda nuda?yti plaukus tolygiai be nepageidaujamu atspalviu. Kvieciu proteinai saugo plauku svogunelius ir atkuria plaukus i? i?ores. Eteriniai aliejai suteikia plakams nepakartojama blizgesi ir ?velnuma. ?ilus plaukus nuda?o 100%. 25 atspalviai. Mai?ymo santykis  100ml: 1: 15; ?viesus Ekstra Light atspalviai 75ml mai?omi : 1: 25 santykiu.,     Escalation Now da?u atspalviai (61),http://www.prestizolinija.lt/static/uploads/cache/80x80//7.37.jpg,
569,?viesus varinis blondinas 120262 8.6,10.15,120262 8.6,Dar daugiai blizgesio dar geresnis rezuktatas su naujais Escalation Now da?ais. Savo sudetyje turi juros kologena tai naujas aktyvus gydantis komponentas skirtas vidiniam plauku strukturos atstatymui. ?is komponentas atstato i? vidaus jautrius pa?eistus plaukus skatina geresni da?u isisavinima gydo plaukus padeda nuda?yti plaukus tolygiai be nepageidaujamu atspalviu. Kvieciu proteinai saugo plauku svogunelius ir atkuria plaukus i? i?ores. Eteriniai aliejai suteikia plakams nepakartojama blizgesi ir ?velnuma. ?ilus plaukus nuda?o 100%. 25 atspalviai. Mai?ymo santykis  100ml: 1: 15; ?viesus Ekstra Light atspalviai 75ml mai?omi : 1: 25 santykiu.,     Escalation Now da?u atspalviai (61),http://www.prestizolinija.lt/static/uploads/cache/80x80//8.6.jpg,
570, auksine-varine spalva 120262 7.63,10.15,120262 7.63,Dar daugiai blizgesio dar geresnis rezuktatas su naujais Escalation Now da?ais. Savo sudetyje turi juros kologena tai naujas aktyvus gydantis komponentas skirtas vidiniam plauku strukturos atstatymui. ?is komponentas atstato i? vidaus jautrius pa?eistus plaukus skatina geresni da?u isisavinima gydo plaukus padeda nuda?yti plaukus tolygiai be nepageidaujamu atspalviu. Kvieciu proteinai saugo plauku svogunelius ir atkuria plaukus i? i?ores. Eteriniai aliejai suteikia plakams nepakartojama blizgesi ir ?velnuma. ?ilus plaukus nuda?o 100%. 25 atspalviai. Mai?ymo santykis  100ml: 1: 15; ?viesus Ekstra Light atspalviai 75ml mai?omi : 1: 25 santykiu.,     Escalation Now da?u atspalviai (61),http://www.prestizolinija.lt/static/uploads/cache/80x80//7_4.63_4.jpg,
571, tamsus blondinas 120262 6.6,10.15,120262 6.6,Dar daugiai blizgesio dar geresnis rezuktatas su naujais Escalation Now da?ais. Savo sudetyje turi juros kologena tai naujas aktyvus gydantis komponentas skirtas vidiniam plauku strukturos atstatymui. ?is komponentas atstato i? vidaus jautrius pa?eistus plaukus skatina geresni da?u isisavinima gydo plaukus padeda nuda?yti plaukus tolygiai be nepageidaujamu atspalviu. Kvieciu proteinai saugo plauku svogunelius ir atkuria plaukus i? i?ores. Eteriniai aliejai suteikia plakams nepakartojama blizgesi ir ?velnuma. ?ilus plaukus nuda?o 100%. 25 atspalviai. Mai?ymo santykis  100ml: 1: 15; ?viesus Ekstra Light atspalviai 75ml mai?omi : 1: 25 santykiu.,     Escalation Now da?u atspalviai (61),http://www.prestizolinija.lt/static/uploads/cache/80x80//6_2.6_2.jpg,
572, ka?tono spalva 120262 4.6,10.15,120262 4.6,Dar daugiai blizgesio dar geresnis rezuktatas su naujais Escalation Now da?ais. Savo sudetyje turi juros kologena tai naujas aktyvus gydantis komponentas skirtas vidiniam plauku strukturos atstatymui. ?is komponentas atstato i? vidaus jautrius pa?eistus plaukus skatina geresni da?u isisavinima gydo plaukus padeda nuda?yti plaukus tolygiai be nepageidaujamu atspalviu. Kvieciu proteinai saugo plauku svogunelius ir atkuria plaukus i? i?ores. Eteriniai aliejai suteikia plakams nepakartojama blizgesi ir ?velnuma. ?ilus plaukus nuda?o 100%. 25 atspalviai. Mai?ymo santykis  100ml: 1: 15; ?viesus Ekstra Light atspalviai 75ml mai?omi : 1: 25 santykiu.,     Escalation Now da?u atspalviai (61),http://www.prestizolinija.lt/static/uploads/cache/80x80//4.6.jpg,
573, labai ?viesus blondinas su pilku atspalviu 120262 9.2,10.15,120262 9.2,Dar daugiai blizgesio dar geresnis rezuktatas su naujais Escalation Now da?ais. Savo sudetyje turi juros kologena tai naujas aktyvus gydantis komponentas skirtas vidiniam plauku strukturos atstatymui. ?is komponentas atstato i? vidaus jautrius pa?eistus plaukus skatina geresni da?u isisavinima gydo plaukus padeda nuda?yti plaukus tolygiai be nepageidaujamu atspalviu. Kvieciu proteinai saugo plauku svogunelius ir atkuria plaukus i? i?ores. Eteriniai aliejai suteikia plakams nepakartojama blizgesi ir ?velnuma. ?ilus plaukus nuda?o 100%. 25 atspalviai. Mai?ymo santykis  100ml: 1: 15; ?viesus Ekstra Light atspalviai 75ml mai?omi : 1: 25 santykiu.,     Escalation Now da?u atspalviai (61),http://www.prestizolinija.lt/static/uploads/cache/80x80//9_3.2_3.jpg,
713,Hi-Red-Mix priedai da?u sodrumui 00/566 (120566),9.44,120566 (00/566),(120566)HI RED MIX LK da?u sodrumui sustiprinti. Da?ai mai?omi tik su LK plauku da?ymo palete. Sudetyje yra polimerai ir kondicionuojantis kremas praturtintas augaliniais ekstraktais. Unikali stipri da?ymo priemone plauku spalvos sodrumui i?ry?kinti. Prie? plauku da?yma butina atlikti odos jautrumo testavima. Nenaudoti produkto jei: plauku da?ymo priemones anksciau  buvo sukelusios alergine reakcija galvos oda jautri sudirgusi arba pa?eista. Tokiais atvejais prie? plauku da?yma reikia pasitarti su gydytoju. Produkto nenaudoti antakiu ir blakstienu da?ymui. Po da?ymo plaukus gerai i?plauti. Vengti da?u patekimo i akis. Patekus i akis nedelsiant gerai praplauti vandeniu. Da?ymo metu butina naudoti apsaugines pir?tines ir specialu apsiausta. Da?u mi?ini negalima naudoti antra karta. Gaminio nenaudoti vaiku plauku da?ymui. Saugoti nuo vaiku. Galiojimo laikas: 60men,     Hi - Red - Mix priedai da?u sodrumui (3),http://www.prestizolinija.lt/static/uploads/cache/80x80//20180910_140914.jpg,
712,Hi-Red-Mix priedai da?u sodrumui 00/666(120566),9.44,120566 (00/666),,     Hi - Red - Mix priedai da?u sodrumui (3),http://www.prestizolinija.lt/static/uploads/cache/80x80//20180910_141456.jpg,
711,Hi-Red-Mix priedai da?u sodrumui 00/555 (120566),9.44,120566 (00/555),(120566)HI RED MIX LK da?u sodrumui sustiprinti. Da?ai mai?omi tik su LK plauku da?ymo palete. Sudetyje yra polimerai ir kondicionuojantis kremas praturtintas augaliniais ekstraktais. Unikali stipri da?ymo priemone plauku spalvos sodrumui i?ry?kinti. Prie? plauku da?yma butina atlikti odos jautrumo testavima. Nenaudoti produkto jei: plauku da?ymo priemones anksciau  buvo sukelusios alergine reakcija galvos oda jautri sudirgusi arba pa?eista. Tokiais atvejais prie? plauku da?yma reikia pasitarti su gydytoju. Produkto nenaudoti antakiu ir blakstienu da?ymui. Po da?ymo plaukus gerai i?plauti. Vengti da?u patekimo i akis. Patekus i akis nedelsiant gerai praplauti vandeniu. Da?ymo metu butina naudoti apsaugines pir?tines ir specialu apsiausta. Da?u mi?ini negalima naudoti antra karta. Gaminio nenaudoti vaiku plauku da?ymui. Saugoti nuo vaiku. Galiojimo laikas: 60men.,     Hi - Red - Mix priedai da?u sodrumui (3),http://www.prestizolinija.lt/static/uploads/cache/80x80//20180910_140622.jpg,
474,8.07 ?viesus tabako atspalvio 130301,8.72,130301 8.07,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//8_3.07_3.jpg,
460,4.0 naturali ruda spalva 130301,8.72,130301 4.0,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//4_4.0_4.jpg,
461,4.077 naturali ka?tonine spalva smelio atspalvio 130301,8.72,130301 4.077,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//4_2.077_2.jpg,
462,5.0 ?viesus ka?tonas 130301,8.72,130301 5.0,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//5_4.0_4.jpg,
463,5.03 ?viesi ruda spalva su auksiniu atspalviu 130301,8.72,130301 5.03,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//5_4.03_4.jpg,
464,5.077 ?viesiai ka?tonine smelio atspalvio 130301,8.72,130301 5.007,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//5_2.077_2.jpg,
465,5.3 ?viesus auksinis ka?tonas 130301 ,8.72,130301 5.3,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//5_4.3_4.jpg,
466,6.0 tamsus naturalus blondinas 130301,8.72,130301 6.0,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//6_4.0_4.jpg,
467,6.03 tamsus blondinas su auksiniu atspalviu 130301,8.72,130301 6.03,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//6_4.03_4.jpg,
468,6.077 tamsus blondinas smelio atspalvio 130301,8.72,130301 6.077,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//6_2.077_2.jpg,
469,6.3 auksinis tamsus blondinas 130301,8.72,130301 6.3,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//6_2.3_2.jpg,
470,7.0 naturalus blondinas 130301,8.72,130301 7.0,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//7_4.0_4.jpg,
471,7.07 tabako spalva 130301,8.72,130301 7.07,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//7_2.07_2.jpg,
472,7.33 auksinis blondinas 130301,8.72,130301 7.33,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//7_1.33_1.jpg,
473,8.0 ?viesus naturalus blondinas 130301 ,8.72,130301 8.0,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//8_3.0_3.jpg,
475,9.0 labai ?viesus blondinas 130301,8.72,130301 9.0,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//9_5.0_5.jpg,
476,9.2 pilkas atspalvis 130301,8.72,130301 9.2,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//9_1.2_1.jpg,
477,9.3 auksinis atspalvis 130301 ,8.72,130301 9.3,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//9_6.3_6.jpg,
478,9.7 be?ine spalva 130301,8.72,130301 9.7,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//9_4.7_4.jpg,
479,9.8 perlamutrine spalva 130301,8.72,130301 9.8,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//9_3.8_3.jpg,
480,Reguliator MIX 130301,8.72,130301 MIX,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//regulator-mix_1.jpg,
481,4.43 kavos spalva 130302,8.72,130302 4.43,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//4_1.43_1.jpg,
482,5.43 ?okolado spalva 130302,8.72,130302 5.43,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//5_1.43_1.jpg,
483,6.34 machagono spalva 130302,8.72,130302 6.34,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//6_2.34_2.jpg,
484,7.63 vario spalva su auksiniu atspalviu 130302,8.72,130302 7.63,,     Lisap Dous Color "Tonas i Tona" (27) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//7_3.63_3.jpg,
329,2 juodos kavos tamsiai ruda spalva 120001,10.87,120001 2,,     Lisap Man be amoniako da?u atspalviai (6),http://www.prestizolinija.lt/static/uploads/cache/80x80//img_5904_1.jpg,
330,3 tamsiai ruda spalva 120001,10.87,120001 3,,     Lisap Man be amoniako da?u atspalviai (6),http://www.prestizolinija.lt/static/uploads/cache/80x80//img_5905.jpg,
331,4 ka?tono spalva 120001,10.87,120001 4,,     Lisap Man be amoniako da?u atspalviai (6),http://www.prestizolinija.lt/static/uploads/cache/80x80//img_5906.jpg,
332,5 ?viesiai ruda spalva 120001,10.87,120001 5,,     Lisap Man be amoniako da?u atspalviai (6),http://www.prestizolinija.lt/static/uploads/cache/80x80//img_5909.jpg,
333,6 tamsus blondinas 120001,10.87,120001 6,,     Lisap Man be amoniako da?u atspalviai (6),http://www.prestizolinija.lt/static/uploads/cache/80x80//img_5908.jpg,
334,0.18 ?viesiai pilka 120001,10.87,120001 0.18,,     Lisap Man be amoniako da?u atspalviai (6),http://www.prestizolinija.lt/static/uploads/cache/80x80//img_5907.jpg,
367,violetine 120201,10.3,120201 VIOLE,,     Lisap Splasher Sruogeliniai da?ai (5),http://www.prestizolinija.lt/static/uploads/cache/80x80//viol_1.jpg,
369,raudona 120201,10.3,120201 RAUDO,,     Lisap Splasher Sruogeliniai da?ai (5),http://www.prestizolinija.lt/static/uploads/cache/80x80//raudon.jpg,
370,oran?ine 120201,10.3,120201 ORAN?,,     Lisap Splasher Sruogeliniai da?ai (5),http://www.prestizolinija.lt/static/uploads/cache/80x80//oranz.jpg,
371,geltona 120201,10.3,120201 GELTO,,     Lisap Splasher Sruogeliniai da?ai (5),http://www.prestizolinija.lt/static/uploads/cache/80x80//gelt.jpg,
372,?alia 120201,10.3,120201 ?ALIA,,     Lisap Splasher Sruogeliniai da?ai (5),http://www.prestizolinija.lt/static/uploads/cache/80x80//zalia.jpg,
778,Lisaplex filter color Metallic-Cherry 120010(8),10.14, Cherry 120010(8),,     LISAPLEX filter color Metallic (12),http://www.prestizolinija.lt/static/uploads/cache/80x80//120010-cherry.jpg,
777,Lisaplex filter color Metallic- Abricot 120010(7),10.14,Abricot 120010 (7),(120010)Lisaplex filter color inovacinis rug?tinis da?iklis su metalizuota tekstura optimizuoja ?viesinant ir suteikia spalvai vientisuma u?tikrina atspalviu harmonijaneutralizuoja nepageidaujamus atspalvius. Be da?iklio pertekliaus pa?viesina naturalius plaukus vienu tonu. Atspalvius galima ma?yti tarpusavyje. Inovacineje formuleje visi?kai nera amoniako da?iklis praturtintas augaliniu baltymu kompleksu u?tikrinanciu kosmetini efekta ir apsauga. Pradedant darba u?simaukite spec. Pir?tines. Filter Color naudojimas nuo 3 iki 10 bazes tono. Mai?ykite Lisaplex Filter Color santikiu 1:1 su aktyvatoriumi. Atspalviai puikiai mai?osi tarpusavyje. Tepti ant sausu arba rank?luosciu gerai nusausintu plauku. Da?ikli tepti greitai did?iuoju pir?tu tolygiai paskirstyti ant plauku. Neperlaikyti. Nenaudoti stipresnio nei 20vol aktyvatoriaus.Nenaudoti jokio ?ilumos ?altinio. Pasibaigus i?laikymo laikui- praemulguokite su ?iltu vandeniu ir kruop?ciai i?plauti. Svarbios saugos instrukcijos. Prie? da?u naudojima butina atlikti odos jautrumo testa.Nenaudoti produkto jei: plauku da?ymo priemones anksciau buvo sukelusios alergine reakcija galvos oda jautri sudirgusi arba pa?eista. Tokiais atvejais prie? plauku da?yma reikia pasitarti su gydytoju. Pastaba: berimas paraudimas deginimas ar nie?ulys gali reik?ti prasidejusios alergijos po?ymius.Esant tokiam atvejui gaminio naudoti negalima. Produkto nenaudoti antakiu ir blakstienu da?ymui. Da?u mi?ini negalima naudoti antra karta. Gaminio nenaudoti vaiku plauku da?ymui. Saugoti nuo vaiku.Laikyti sausoje vesioje vietoje Galiojimo laikas: 60 men.,     LISAPLEX filter color Metallic (12),http://www.prestizolinija.lt/static/uploads/cache/80x80//120010-abricot.jpg,
653,Lisaplex filter color Metallic- Gold 120010(1),10.14,GOLD 120010 (1),(120010)Lisaplex filter color inovacinis rug?tinis da?iklis su metalizuota tekstura optimizuoja ?viesinant ir suteikia spalvai vientisuma u?tikrina atspalviu harmonijaneutralizuoja nepageidaujamus atspalvius. Be da?iklio pertekliaus pa?viesina naturalius plaukus vienu tonu. Atspalvius galima ma?yti tarpusavyje. Inovacineje formuleje visi?kai nera amoniako da?iklis praturtintas augaliniu baltymu kompleksu u?tikrinanciu kosmetini efekta ir apsauga. Pradedant darba u?simaukite spec. Pir?tines. Filter Color naudojimas nuo 3 iki 10 bazes tono. Mai?ykite Lisaplex Filter Color santikiu 1:1 su aktyvatoriumi. Atspalviai puikiai mai?osi tarpusavyje. Tepti ant sausu arba rank?luosciu gerai nusausintu plauku. Da?ikli tepti greitai did?iuoju pir?tu tolygiai paskirstyti ant plauku. Neperlaikyti. Nenaudoti stipresnio nei 20vol aktyvatoriaus.Nenaudoti jokio ?ilumos ?altinio. Pasibaigus i?laikymo laikui- praemulguokite su ?iltu vandeniu ir kruop?ciai i?plauti. Svarbios saugos instrukcijos. Prie? da?u naudojima butina atlikti odos jautrumo testa. Nenaudoti produkto jei: plauku da?ymo priemones anksciau buvo sukelusios alergine reakcija galvos oda jautri sudirgusi arba pa?eista. Tokiais atvejais prie? plauku da?yma reikia pasitarti su gydytoju. Pastaba: berimas paraudimas deginimas ar nie?ulys gali reik?ti prasidejusios alergijos po?ymius.Esant tokiam atvejui gaminio naudoti negalima. Produkto nenaudoti antakiu ir blakstienu da?ymui. Da?u mi?ini negalima naudoti antra karta. Gaminio nenaudoti vaiku plauku da?ymui. Saugoti nuo vaiku.Laikyti sausoje vesioje vietoje Galiojimo laikas: 60 men.,     LISAPLEX filter color Metallic (12),http://www.prestizolinija.lt/static/uploads/cache/80x80//120010-gold.jpg,
708,?viesus blondinas su aukso variniu atspalviu 120561  7.36,9.58,120561 7.36,,     LK Anti Age da?u atspalviai (13),http://www.prestizolinija.lt/static/uploads/cache/80x80//20180826_184144.jpg,
707,aukso spalva 120561 9.36,9.58,120561 9.36,,     LK Anti Age da?u atspalviai (13),http://www.prestizolinija.lt/static/uploads/cache/80x80//20180826_183927.jpg,
705,intensyvus ?viesus blondinas 120561 88.00,9.58,120561 88.00,,     LK Anti Age da?u atspalviai (13),http://www.prestizolinija.lt/static/uploads/cache/80x80//20180826_174329.jpg,
545,melynas atspalvis 120561 00.1,9.58,120561 00.1,,     LK Anti Age da?u atspalviai (13),http://www.prestizolinija.lt/static/uploads/cache/80x80//00_1.1_1.jpg,
548,tamsiai ruda spalva 120561 00.2,9.58,120561 00.2,,     LK Anti Age da?u atspalviai (13),http://www.prestizolinija.lt/static/uploads/cache/80x80//00_1.2_1.jpg,
555, violetinis atspalvis 120561 00.8,9.58,120561 00.8,,     LK Anti Age da?u atspalviai (13),http://www.prestizolinija.lt/static/uploads/cache/80x80//00_1.8_1.jpg,
565, ?viesiai varine spalva 120561 7.67,9.58,120561 7.67,,     LK Anti Age da?u atspalviai (13),http://www.prestizolinija.lt/static/uploads/cache/80x80//7_1.67_1.jpg,
699,Dazai.Violet 5.18 120557,6,120557 2.18,,     Lk cream Color da?u atspalviai (15) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//5,18.jpg
700,Dazai - Mahagonas-blond 74,6,120557 7.4,,     Lk cream Color da?u atspalviai (15) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//7,4.jpg
697,miksas deep cooper red 00\63,6,120557,,     Lk cream Color da?u atspalviai (15) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//00.63.jpg,
489,7.36 tamsiai auksine spalva,6.1,120560 7.36,,     Lk cream Color da?u atspalviai (15) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//gold-7,36_1.jpg
490,7.55 raudona spalva,6.1,120560 7.55,,     Lk cream Color da?u atspalviai (15) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//fire-7,55m_1.jpg
491,7.566 ?viesi atogra?u raudona spalva,6.1,120560 7.566,,     Lk cream Color da?u atspalviai (15) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//tropical-red-7,566m_1.jpg
493,8.55 ?viesiai raudona spalva,6.1,120560 8.55,,     Lk cream Color da?u atspalviai (15) ,http://www.prestizolinija.lt/static/uploads/cache/80x80//fire-8,55m_1.jpg
495,raudona spalva 120562,9.72,120562 ROSSO,,     LK Flash Contrast sruogeliniai da?ai (4),http://www.prestizolinija.lt/static/uploads/cache/80x80//raudona.jpg,
496,raudona-varine 120562,9.72,120562 ROSRA,,     LK Flash Contrast sruogeliniai da?ai (4),http://www.prestizolinija.lt/static/uploads/cache/80x80//raudona-varine.jpg,
497,varine 120562,9.72,120562 RAME,,     LK Flash Contrast sruogeliniai da?ai (4),http://www.prestizolinija.lt/static/uploads/cache/80x80//varine_2.jpg,
498,raudona-violetine,9.72,120562 VIOL,,     LK Flash Contrast sruogeliniai da?ai (4),http://www.prestizolinija.lt/static/uploads/cache/80x80//raudona-violetine.jpg,
787,LK OPC da?ai (pilkai perlinis ka?tonas) 120009(4.28),10.27,120009 4.28,   (120009)LK OPC-oil protection complex.Profesionalus inovacinis kreminis da?iklis turintis labai nedideli kieki amoniako ir praturtintas organiniais Argano ir Pasifloru aliejais sertifikuotas Ecocert ?enklu(99.9 % ekologi?kos kilmes ingredientu) .Sajunga unikalaus antisenejimo komplekso fotostipriklio ir keramido A2 garantuoja puiku padengima spalvos stabiluma ir tobula plauku bukle po da?ymo..   Pasiruo?imas da?ymui: prie? paruo?ima ir darba butinai muveti spec. pir?tines. Da?ai tepami ant sausu neplautu plauku. Spalvos mai?omos santikiu 1:1 su Develop 20/30 vol.(3% ir 6%).  Eili?kumas:.Da?ymas pirma karta: (kai plaukai nebuvo niekada da?yti). U?tepti da?us per visa plauku ilgi ir galiukus  palikti 20 min. tuomet vel paruo?tus da?us tepti ant ?aknu per visa plauku ilgi ir ant galiuku. Laikyti 35 min..Da?ytu plauku da?ymas: da?us u?tepti ant ?aknu ir palikti 30 min. spalvai suvienodinti po i?laikymo laiko plaukus sudrekinti praemulguoti ir palikti dar 5 min. Pasibaigus i?laikymo laikui dar karta praemulguoti ir gerai i?plauti da?ikli su Top Care Repair Color Care ?ampunu ir karta u?dekite PH TopCareRepair priemone rug?tiniu likuciu neutralizavimui ir spalvos  stabilizavimui..  Svarbu: muveti specialias pir?tines. Atlikti 48 valandu testa..  Ispejimai: da?iklis netinka asmenims jaunesniems nei 16 metu. Laikina tatuiruote juodaja chna gali padidinti alergine reakcija. Neda?yti jei veido oda i?berta jei galvos oda pa?eista jei  praeity buta alerginiu reakciju. Po da?ymo kruop?ciai  i?skalauti  da?us. Nenaudoti antakiu ir blakstienu da?ymui. Saugoti kad nepakliutu i akis. Pakliuvus da?ams i akis- i?skalauti dideliu vandens kiekiu prie? tai i?imti kontaktinius le?ius jei tokie yra. Pasikonsultuoti su gydytoju. Saugoti vaikams nepasiekiamoje vietoje. Tik profesionaliam naudojimu,     LK OPC Oil Protection Complex (90),http://www.prestizolinija.lt/static/uploads/cache/80x80//20190326_200001.jpg,
